method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain,sensor_noise,0,0.05,39,-1.0,0.1413921392161393,0.0,1.600306749343872,1.600306749343872,1.0,0.0
sac_plain,sensor_noise,0,0.05,40,-1.0,0.12775073290066344,0.0,1.5132005214691162,1.5132005214691162,1.0,0.0
sac_plain,sensor_noise,0,0.05,41,-1.0,0.1297937318845136,0.0,1.2757331132888794,1.2757331132888794,0.0,0.0
sac_plain,sensor_noise,0,0.05,42,-1.0,0.10725756976689264,0.0,1.3078168630599976,1.3078168630599976,0.0,0.0
sac_plain,sensor_noise,0,0.05,43,-1.0,0.08924804561186664,0.0,1.2948122024536133,1.2948122024536133,0.0,0.0
sac_plain,sensor_noise,0,0.05,44,-1.0,0.0914805908937018,0.0,1.0872559547424316,1.0872559547424316,0.0,0.0
sac_plain,sensor_noise,0,0.05,45,-1.0,0.08619439168007839,0.0,1.5615721940994263,1.5615721940994263,1.0,0.0
sac_plain,sensor_noise,0,0.05,46,-1.0,0.08992136915003825,0.0,1.5933171510696411,1.5933171510696411,1.0,0.0
sac_plain,sensor_noise,0,0.05,47,-1.0,0.07856227970047747,0.0,1.3062257766723633,1.3062257766723633,0.0,0.0
sac_plain,sensor_noise,0,0.05,48,-1.0,0.07942779846051451,0.0,1.3786989450454712,1.3786989450454712,0.0,0.0
sac_plain,sensor_noise,0,0.05,49,-1.0,0.09736458407225473,0.0,0.8799769282341003,0.8799769282341003,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,0,-1.0,0.14971019384038245,0.0,1.0153542757034302,1.0153542757034302,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,1,-1.0,0.14316894383152456,0.0,1.5186793804168701,1.5186793804168701,1.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,2,-1.0,0.1546331655133668,0.0,1.2922134399414062,1.2922134399414062,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,3,-1.0,0.1730897230814302,0.0,1.0248368978500366,1.0248368978500366,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,4,-1.0,0.14623168407898876,0.0,1.3905061483383179,1.3905061483383179,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,5,-1.0,0.16455317714001777,0.0,1.3675457239151,1.3675457239151,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,6,-1.0,0.1293351890214767,0.0,1.467302918434143,1.467302918434143,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,7,-1.0,0.14826290782913967,0.0,1.265242099761963,1.265242099761963,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.05,8,-1.0,0.17962771531913682,0.0,1.4030871391296387,1.4030871391296387,0.0,0.0
